ACADEMIC_PERIOD,CRN,SUBJECT,COURSE_NUMBER,SUBJECT_DESC,STATUS,STATUS_DESC,TITLE_SHORT_DESC,MIN_CREDITS,MAX_CREDITS,CAMPUS_DESC,MAXIMUM_ENROLLMENT,ACTUAL_ENROLLMENT,SEATS_AVAILABLE,PERCENTAGE_OF_RESPONSIBILITY,PRIMARY_INSTRUCTOR_FIRST_NAME,PRIMARY_INSTRUCTOR_LAST_NAME,SECTION,BEGIN_TIME,END_TIME,BUILDING,BUILDING_DESC,ROOM,COURSE_CAMPUS_DESC,MONDAY_IND,TUESDAY_IND,WEDNESDAY_IND,THURSDAY_IND,FRIDAY_IND,SATURDAY_IND,SUNDAY_IND,SECTION_CROSS_LIST,WAIT_CAPACITY,WAIT_AVAIL,PART_OF_TERM,SESSION,SECTION,SCHEDULE_TYPE,TOTAL_CREDITS_SECTION,GEN1_Attr,GEN2_Attr,GEN3_Attr,GEN4_Attr,GEN5_Attr
202508,61265,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,1,6,Athens,5,1,4,100,Shuzhou,Wang,0,,,,,,,,,,,,,,,999,999,1,B,0,DIR,3,,,,,
202408,61265,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,1,6,Athens,5,3,2,100,Georgios,Petridis,0,,,,,,,,,,,,,,,999,999,1,B,0,DIR,12,,,,,
202408,61313,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,6,6,Athens,5,1,4,100,Daniel,Nakano,0,,,,,,,,,,,,,,,999,999,1,B,0,DIR,6,,,,,
202508,61313,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,6,6,Athens,5,2,3,100,Peter,Clark,0,,,,,,,,,,,,,,,999,999,1,B,0,DIR,12,,,,,
202408,61314,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,3,3,Athens,5,1,4,100,Daniel,Nakano,0,,,,,,,,,,,,,,,999,999,1,B,0,DIR,3,,,,,
202508,61314,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,3,3,Athens,5,1,4,100,Nate,Harman,0,,,,,,,,,,,,,,,999,999,1,B,0,DIR,3,,,,,
202408,61462,MATH,3100,MATH - Mathematics,A,Active,Intro Mathematical Analysis,3,3,"Study Abroad Oxford, UK",10,1,9,100,James,McClung,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,999,999,1,E,0,LEC,3,,,,,
202508,61462,MATH,3100,MATH - Mathematics,X,Registrar Cancelled,Intro Mathematical Analysis,3,3,"Study Abroad Oxford, UK",0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,E,,LEC,0,,,,,
202408,61463,MATH,4600,MATH - Mathematics,A,Active,Probability,3,3,"Study Abroad Oxford, UK",10,1,9,100,James,McClung,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,999,999,1,E,0,LEC,3,,,,,
202508,61463,MATH,4600,MATH - Mathematics,X,Registrar Cancelled,Probability,3,3,"Study Abroad Oxford, UK",0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,E,,LEC,0,,,,,
202302,61693,MATH,7003,MATH - Mathematics,A,Active,Algebra and Problem Solving,3,3,Griffin,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,E,,LEC,0,,,,,
202402,61693,MATH,7003,MATH - Mathematics,A,Active,Algebra and Problem Solving,3,3,Griffin,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,E,,LEC,0,,,,,
202502,61693,MATH,7003,MATH - Mathematics,A,Active,Algebra and Problem Solving,3,3,Griffin,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,E,,LEC,0,,,,,
202602,61693,MATH,7003,MATH - Mathematics,A,Active,Algebra and Problem Solving,3,3,Griffin,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,E,,LEC,0,,,,,
202202,61693,MATH,7003,MATH - Mathematics,A,Active,Algebra and Problem Solving,3,3,Griffin,15,11,4,100,Marsha,McCrary,0,1300,1600,4400,Griffin Slc,0218,Griffin,,,,,,S,,,999,999,1,D,0,LEC,33,,,,,
202408,61721,MATH,2700,MATH - Mathematics,A,Active,Elem Differential Equations,3,3,Athens,38,38,0,100,Emily,Crawford Das,0,1240,1330,1003,Physics,0327,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,114,,,GEN3,,
202508,61721,MATH,2700,MATH - Mathematics,A,Active,Elem Differential Equations,3,3,Athens,40,45,-5,100,Brett,Collins,0,1240,1330,1011,Conner Hall,0210,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,135,,,GEN3,,
202408,61722,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,32,32,0,100,David,Plaxco,0,1020,1110,1040,Forest Resources-1,0306,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,96,,,,,
202508,61722,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,40,39,1,100,David,Galban,0,1245,1400,1001,Cedar Street Building C,0674,Athens,,T,,R,,,,,999,999,1,A,0,LEC,117,,,,,
202408,61934,MATH,9000,MATH - Mathematics,A,Active,Doctoral Research,1,9,Athens,5,1,4,100,Akram,Alishahi,0,,,,,,,,,,,,,,,999,999,1,B,0,DRE,6,,,,,
202508,61934,MATH,9000,MATH - Mathematics,A,Active,Doctoral Research,1,9,Athens,5,1,4,100,David,Gay,0,,,,,,,,,,,,,,,999,999,1,B,0,DRE,9,,,,,
202508,61935,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,B,,DIS,0,,,,,
202408,61935,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,5,1,4,100,Paul,Pollack,0,,,,,,,,,,,,,,,999,999,1,B,0,DIS,9,,,,,
202508,62071,MATH,9000,MATH - Mathematics,A,Active,Doctoral Research,1,9,Athens,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,B,,DRE,0,,,,,
202408,62071,MATH,9000,MATH - Mathematics,A,Active,Doctoral Research,1,9,Athens,5,1,4,100,Ming-Jun,Lai,0,,,,,,,,,,,,,,,999,999,1,B,0,DRE,9,,,,,
202508,62131,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,B,,DIS,0,,,,,
202408,62131,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,5,1,4,100,Philip,Engel,0,,,,,,,,,,,,,,,999,999,1,B,0,DIS,3,,,,,
202202,62132,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,5,1,4,100,Valery,Alexeev,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIS,9,,,,,
202502,62132,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,6,6,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,DIS,0,,,,,
202602,62132,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,6,6,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,DIS,0,,,,,
202302,62132,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,6,6,Athens,1,1,0,100,Peter,Clark,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIS,6,,,,,
202402,62132,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,6,6,Athens,1,1,0,100,Qing,Zhang,0,,,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIS,6,,,,,
202508,62172,MATH,9000,MATH - Mathematics,A,Active,Doctoral Research,1,9,Athens,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,B,,DRE,0,,,,,
202408,62172,MATH,9000,MATH - Mathematics,A,Active,Doctoral Research,1,9,Athens,5,1,4,100,Daniel,Nakano,0,,,,,,,,,,,,,,,999,999,1,B,0,DRE,6,,,,,
202508,62173,MATH,9000,MATH - Mathematics,A,Active,Doctoral Research,1,9,Athens,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,B,,DRE,0,,,,,
202408,62173,MATH,9000,MATH - Mathematics,A,Active,Doctoral Research,1,9,Athens,5,1,4,50,Paul,Pollack,0,,,,,,,,,,,,,,,999,999,1,B,0,DRE,9,,,,,
202508,62202,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,B,,DIS,0,,,,,
202408,62202,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,5,1,4,100,Daniel,Nakano,0,,,,,,,,,,,,,,,999,999,1,B,0,DIS,6,,,,,
202202,62332,MATH,4010,MATH - Mathematics,A,Active,Mod Alg and Geom II,3,3,Athens,1,1,0,100,Paul,Pollack,0,1020,1110,1023,Boyd Research & Education CTR,0328,Athens,M,,W,,F,,,AS_MATH4010_2,0,0,1,A,0,LEC,3,,,,,
202302,62332,MATH,4010,MATH - Mathematics,X,Registrar Cancelled,Mod Alg and Geom II,3,3,Athens,0,0,0,,,,,,,,,,,,,,,,,,AS_MATH4010_2,0,0,1,B,,LEC,0,,,,,
202202,62402,MATH,2700,MATH - Mathematics,A,Active,Elem Differential Equations,3,3,Athens,32,32,0,100,Weiwei,Hu,0,1245,1400,1010,Dawson Hall,0208,Athens,,T,,R,,,,,999,999,1,A,0,LEC,96,,,GEN3,,
202302,62402,MATH,2700,MATH - Mathematics,A,Active,Elem Differential Equations,3,3,Athens,34,34,0,100,Caner,Kazanci,0,1110,1225,1002,Geography Geology,0300A,Athens,,T,,R,,,,,999,999,1,A,0,LEC,102,,,GEN3,,
202402,62402,MATH,2700,MATH - Mathematics,A,Active,Elem Differential Equations,3,3,Athens,35,29,6,100,Gerasim,Iliev,0,1350,1440,1013,Cedar Street Building A,0240,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,87,,,GEN3,,
202602,62402,MATH,2700,MATH - Mathematics,A,Active,Elem Differential Equations,3,3,Athens,35,35,0,100,Gerasim,Iliev,0,1315,1435,1001,Cedar Street Building C,0287,Athens,,T,,R,,,,,999,999,1,A,0,LEC,105,,,GEN3,,
202502,62402,MATH,2700,MATH - Mathematics,A,Active,Elem Differential Equations,3,3,Athens,35,36,-1,100,Ruiwen,Shu,0,1420,1535,1023,Boyd Research & Education CTR,0221,Athens,,T,,R,,,,,999,999,1,A,0,LEC,108,,,GEN3,,
202508,62750,MATH,8410,MATH - Mathematics,A,Active,Alg/an Number Th II,3,3,Athens,0,0,0,100,Peter,Clark,0,1020,1110,,,,,M,,W,,F,,,,999,999,1,B,0,LEC,0,,,,,
202508,62752,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,35,36,-1,100,David,Plaxco,0,1350,1440,1023,Boyd Research & Education CTR,0323,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,108,,,,,
202202,62754,MATH,1113,MATH - Mathematics,A,Active,Precalculus,3,3,Athens,19,19,0,100,Nolan,Schock,0,0800,0915,1023,Boyd Research & Education CTR,0204,Athens,,T,,R,,,,,999,999,1,A,0,LEC,57,GEN1,,GEN3,,
202402,62754,MATH,1113,MATH - Mathematics,A,Active,Precalculus,3,3,Athens,19,19,0,100,Swaroop,Shankaranarayan Hegde,0,1350,1440,1002,Geography Geology,0155,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,57,GEN1,,GEN3,,
202502,62754,MATH,1113,MATH - Mathematics,A,Active,Precalculus,3,3,Athens,20,10,10,100,Jai,Laxmi,0,0910,1000,1030,Marine Sci - Dance,0304,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,30,GEN1,,GEN3,,
202302,62754,MATH,1113,MATH - Mathematics,A,Active,Precalculus,3,3,Athens,21,17,4,100,Geunyoung,Kim,0,1350,1440,1060,Aderhold Hall,0626,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,51,GEN1,,GEN3,,
202602,62754,MATH,1113,MATH - Mathematics,X,Registrar Cancelled,Precalculus,3,3,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,A,,LEC,0,GEN1,,GEN3,,
202202,62761,MATH,4500,MATH - Mathematics,A,Active,Numerical Analysis I,3,3,"Study Abroad Oxford, UK",10,1,9,90,George,Bitsakakis,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,999,999,1,E,0,LEC,3,,,,,
202302,62761,MATH,4500,MATH - Mathematics,X,Registrar Cancelled,Numerical Analysis I,3,3,"Study Abroad Oxford, UK",0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,E,,LEC,0,,,,,
202302,62792,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,1,1,0,100,Akos,Magyar,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIS,9,,,,,
202202,62792,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,5,1,4,100,Dino,Lorenzini,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIS,9,,,,,
202602,62792,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,3,3,Athens,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,B,,DIS,0,,,,,
202402,62792,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,3,3,Athens,1,1,0,100,Philip,Engel,0,,,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIS,3,,,,,
202502,62792,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,3,3,Athens,5,1,4,100,Philip,Engel,0,,,,,,,,,,,,,,,999,999,1,B,0,DIS,3,,,,,
202202,62794,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,5,1,4,100,Ming-Jun,Lai,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIS,3,,,,,
202502,62794,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,6,6,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,DIS,0,,,,,
202602,62794,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,6,6,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,DIS,0,,,,,
202402,62794,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,6,6,Athens,2,0,2,100,Paul,Pollack,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIS,0,,,,,
202302,62794,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,6,6,Athens,2,1,1,100,Qing,Zhang,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIS,6,,,,,
202508,62812,MATH,3220,MATH - Mathematics,A,Active,Advanced Problem Solving,1,1,Athens,30,9,21,100,Nate,Harman,0,1610,1700,1025,Poultry Science Bldg.,0115,Athens,,,W,,,,,,999,999,1,A,0,SEM,9,,,,,
202402,62819,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,1,1,0,100,Daniel,Litt,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIS,9,,,,,
202602,62819,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,5,1,4,100,Ming-Jun,Lai,0,1635,1730,1023,Boyd Research & Education CTR,0328,Athens,M,T,W,R,F,,,,999,999,1,B,0,DIS,9,,,,,
202202,62819,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,5,1,4,100,Paul,Pollack,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIS,3,,,,,
202502,62819,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,1,9,Athens,5,1,4,100,Paul,Pollack,0,,,,,,,,,,,,,,,999,999,1,B,0,DIS,9,,,,,
202302,62819,MATH,9300,MATH - Mathematics,A,Active,Doctoral Dissertation,6,6,Athens,2,1,1,100,Philip,Engel,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIS,6,,,,,
202508,62832,MATH,8210,MATH - Mathematics,A,Active,Top of Manifolds,3,3,Athens,12,11,1,100,Michael,Usher,0,1020,1110,1023,Boyd Research & Education CTR,0628,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,33,,,,,
202508,62838,MATH,8260,MATH - Mathematics,X,Registrar Cancelled,Diff Geometry II,3,3,Athens,20,0,20,,,,,,,,,,,,,,,,,,,999,999,1,B,,LEC,0,,,,,
202508,62839,MATH,8260,MATH - Mathematics,A,Active,Diff Geometry II,3,3,Athens,15,8,7,100,Saar,Hersonsky,0,1130,1220,1023,Boyd Research & Education CTR,0628,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,24,,,,,
202508,62840,MATH,8500,MATH - Mathematics,A,Active,Advanced Numerical Analysis I,3,3,Athens,15,6,9,100,Lin,Mu,0,1130,1220,1023,Boyd Research & Education CTR,0326,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,18,,,,,
202508,62841,MATH,8190,MATH - Mathematics,A,Active,Lie Groups,3,3,Athens,20,10,10,100,Daniel,Nakano,0,0910,1000,1023,Boyd Research & Education CTR,0303,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,30,,,,,
202508,62893,MATH,8430,MATH - Mathematics,X,Registrar Cancelled,Arithmetic Geometry,3,3,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,LEC,0,,,,,
202202,62963,MATH,6010,MATH - Mathematics,A,Active,Mod Alg and Geom II,3,3,Athens,1,1,0,100,Paul,Pollack,0,1020,1110,1023,Boyd Research & Education CTR,0328,Athens,M,,W,,F,,,AS_MATH4010_2,0,0,1,A,0,LEC,3,,,,,
202302,62963,MATH,6010,MATH - Mathematics,X,Registrar Cancelled,Mod Alg and Geom II,3,3,Athens,0,0,0,,,,,,,,,,,,,,,,,,AS_MATH4010_2,0,0,1,B,,LEC,0,,,,,
202302,63070,MATH,7000,MATH - Mathematics,A,Active,Master's Research,1,6,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,MRE,0,,,,,
202202,63070,MATH,7000,MATH - Mathematics,A,Active,Master's Research,1,6,Athens,5,1,4,100,Lin,Mu,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,MRE,3,,,,,
202502,63070,MATH,7000,MATH - Mathematics,A,Active,Master's Research,3,3,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,MRE,0,,,,,
202602,63070,MATH,7000,MATH - Mathematics,A,Active,Master's Research,3,3,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,MRE,0,,,,,
202402,63070,MATH,7000,MATH - Mathematics,A,Active,Master's Research,3,3,Athens,1,0,1,100,David,Gay,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,MRE,0,,,,,
202202,63071,MATH,7300,MATH - Mathematics,A,Active,Master's Thesis,1,9,Athens,5,1,4,100,Lin,Mu,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,MTH,3,,,,,
202402,63071,MATH,7300,MATH - Mathematics,A,Active,Master's Thesis,3,3,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,MTH,0,,,,,
202602,63071,MATH,7300,MATH - Mathematics,A,Active,Master's Thesis,3,3,Athens,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,B,,MTH,0,,,,,
202302,63071,MATH,7300,MATH - Mathematics,A,Active,Master's Thesis,3,3,Athens,1,1,0,100,Georgios,Petridis,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,MTH,3,,,,,
202502,63071,MATH,7300,MATH - Mathematics,A,Active,Master's Thesis,3,3,Athens,5,1,4,100,Peter,Clark,0,,,,,,,,,,,,,,,999,999,1,B,0,MTH,3,,,,,
202508,63534,MATH,3100H,MATH - Mathematics,A,Active,Intro Math Analysis Hon,3,3,Athens,10,8,2,100,Paul,Pollack,0,1240,1330,1025,Poultry Science Bldg.,0125,Athens,M,,W,,F,,,AS_MATH3100,0,0,1,A,0,HLE,24,,,,,
202508,63559,MATH,8410,MATH - Mathematics,A,Active,Alg/an Number Th II,3,3,Athens,15,7,8,100,Dino,Lorenzini,0,1110,1225,1023,Boyd Research & Education CTR,0410,Athens,,T,,R,,,,,999,999,1,A,0,LEC,21,,,,,
202508,63563,MATH,2500,MATH - Mathematics,A,Active,Calculus III for Engineering,3,3,Athens,40,40,0,100,Eduardo,Fernandez Fuertes,0,0910,1000,1060,Aderhold Hall,0116,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,120,,,GEN3,,
202508,63564,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,19,4,100,Scott,Larson,0,1020,1110,1020,Food Science,0202,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202508,63564,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,19,4,100,Scott,Larson,0,1110,1225,1060,Aderhold Hall,0430,Athens,,T,,,,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202508,63565,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,18,5,100,Scott,Larson,0,1240,1330,1010,Dawson Hall,0101,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,72,,,GEN3,,
202508,63565,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,18,5,100,Scott,Larson,0,1420,1535,1023,Boyd Research & Education CTR,0304,Athens,,T,,,,,,,999,999,1,A,0,LEC,72,,,GEN3,,
202508,63566,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,23,0,100,Sofya,Zaytseva,0,1420,1535,1031,Hardman Hall,0106,Athens,,T,,R,,,,,999,999,1,A,0,LEC,92,,,GEN3,,
202508,63566,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,23,0,100,Sofya,Zaytseva,0,1500,1550,0081,Zell B Miller Learning Center,0269,Athens,M,,,,,,,,999,999,1,A,0,LEC,92,,,GEN3,,
202508,63567,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,23,0,100,Sofya,Zaytseva,0,1555,1710,1060,Aderhold Hall,0520,Athens,,T,,R,,,,,999,999,1,A,0,LEC,92,,,GEN3,,
202508,63567,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,23,0,100,Sofya,Zaytseva,0,1610,1700,0081,Zell B Miller Learning Center,0269,Athens,M,,,,,,,,999,999,1,A,0,LEC,92,,,GEN3,,
202508,63605,MATH,2700,MATH - Mathematics,A,Active,Elem Differential Equations,3,3,Athens,36,36,0,100,Weiwei,Hu,0,0935,1050,1060,Aderhold Hall,0430,Athens,,T,,R,,,,,999,999,1,A,0,LEC,108,,,GEN3,,
202508,63616,MATH,8000,MATH - Mathematics,X,Registrar Cancelled,Algebra I,3,3,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,LEC,0,,,,,
202508,63617,MATH,8710,MATH - Mathematics,A,Active,Ap Math Var/perturb,3,3,Athens,15,4,11,100,Weiwei,Hu,0,1110,1225,1023,Boyd Research & Education CTR,0326,Athens,,T,,R,,,,,999,999,1,A,0,LEC,12,,,,,
202508,63618,MATH,8320,MATH - Mathematics,A,Active,Algebraic Curves,3,3,Athens,15,10,5,100,Jimmy,Dillies,0,1420,1535,1023,Boyd Research & Education CTR,0628,Athens,,T,,R,,,,,999,999,1,A,0,LEC,30,,,,,
202508,63687,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,20,3,100,Natalia,Alexeev,0,1130,1220,1023,Boyd Research & Education CTR,0202,Athens,,,,,F,,,,999,999,1,A,0,LEC,80,,,GEN3,,
202508,63687,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,20,3,100,Natalia,Alexeev,0,1245,1400,1031,Hardman Hall,0106,Athens,,T,,R,,,,,999,999,1,A,0,LEC,80,,,GEN3,,
202508,64175,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,6,6,Athens,5,2,3,100,Valery,Alexeev,0,,,,,,,,,,,,,,,999,999,1,B,0,DIR,12,,,,,
202508,64178,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,6,6,Athens,5,1,4,100,Weiwei,Hu,0,,,,,,,,,,,,,,,999,999,1,B,0,DIR,6,,,,,
202508,64225,MATH,8505,MATH - Mathematics,A,Active,Problems in Numeric,2,2,Athens,15,6,9,100,Lin,Mu,0,,,,,,,,,,,,,,,999,999,1,B,0,DSS,12,,,,,
202508,64343,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,"Study Abroad Oxford, UK",5,1,4,100,James,McClung,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,999,999,1,E,0,LEC,3,,,,,
202508,64415,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,35,35,0,100,David,Plaxco,0,1020,1110,1023,Boyd Research & Education CTR,0323,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,105,,,,,
202508,64416,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,30,30,0,100,David,Plaxco,0,0910,1000,1010,Dawson Hall,0202,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,90,,,,,
202508,64429,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,16,7,100,Mukul,Rai Choudhuri,0,0935,1050,1060,Aderhold Hall,0625,Athens,,T,,,,,,,999,999,1,A,0,LEC,64,,,GEN3,,
202508,64429,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,16,7,100,Mukul,Rai Choudhuri,0,1020,1110,1002,Geography Geology,0155,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,64,,,GEN3,,
202508,64430,MATH,2260,MATH - Mathematics,X,Registrar Cancelled,Calc II for Science and Engr,4,4,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,LEC,0,,,GEN3,,
202508,64431,MATH,2260,MATH - Mathematics,X,Registrar Cancelled,Calc II for Science and Engr,4,4,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,LEC,0,,,GEN3,,
202508,64438,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,20,3,100,Cuiyu,He,0,1020,1110,1060,Aderhold Hall,0627,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,80,,,GEN3,,
202508,64438,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,20,3,100,Cuiyu,He,0,1110,1225,1060,Aderhold Hall,0223,Athens,,T,,,,,,,999,999,1,A,0,LEC,80,,,GEN3,,
202508,64439,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,22,1,100,Cuiyu,He,0,0910,1000,1060,Aderhold Hall,0625,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,88,,,GEN3,,
